Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AA","04/05/2023","1236","N917UY","CLT","00:20","01:39","110","95","79","01:34","5","34","0","0","0","45"
"AA","04/05/2023","1647","N724UW","CLT","18:09","18:52","106","106","43","18:49","3","6","0","0","0","37"
"AA","04/05/2023","2493","N732US","CLT","11:10","10:53","108","94","-17","10:50","3","0","0","0","0","0"
"AA","04/06/2016","1971","N753US","CLT","00:09","23:49","109","96","-20","23:45","4","0","0","0","0","0"
"AA","04/06/2016","2036","N730US","CLT","18:11","18:03","111","102","-8","17:58","5","0","0","0","0","0"
"AA","04/06/2017","1835","N107AA","CLT","23:57","00:21","106","101","24","00:16","5","24","0","0","0","0"
"AA","04/06/2017","2036","N708AA","CLT","18:24","22:05","114","122","221","21:59","6","213","0","8","0","0"
"AA","04/06/2018","1835","N111US","CLT","23:56","23:49","106","104","-7","23:44","5","0","0","0","0","0"
"AA","04/06/2018","1974","N730US","CLT","09:25","09:15","110","106","-10","09:12","3","0","0","0","0","0"
"AA","04/06/2019","1192","N980NN","ORD","21:36","21:23","106","99","-13","21:19","4","0","0","0","0","0"
"AA","04/06/2019","1932","N975AN","CLT","15:16","15:10","111","104","-6","15:04","6","0","0","0","0","0"
"AA","04/06/2019","1976","N127UW","CLT","00:09","00:04","108","107","-5","24:00","4","0","0","0","0","0"
"AA","04/06/2019","2005","N700UW","CLT","11:06","10:56","107","104","-10","10:53","3","0","0","0","0","0"
"AA","04/06/2022","0698","N745VJ","CLT","11:07","11:01","114","110","-6","10:58","3","0","0","0","0","0"
"AA","04/06/2022","1107","N832AW","DFW","22:57","22:37","187","171","-20","22:32","5","0","0","0","0","0"
"AA","04/06/2022","1976","N760US","CLT","22:38","22:28","110","106","-10","22:24","4","0","0","0","0","0"
"AA","04/06/2023","0396","N830AW","DFW","22:50","22:17","190","160","-33","22:12","5","0","0","0","0","0"
"AA","04/06/2023","1236","N163US","CLT","00:20","00:34","110","96","14","00:30","4","0","0","0","0","0"
"AA","04/06/2023","1647","N723UW","CLT","18:09","18:44","106","96","35","18:41","3","0","35","0","0","0"
"AA","04/06/2023","2493","N705UW","CLT","11:10","10:55","108","98","-15","10:51","4","0","0","0","0","0"
"AA","04/07/2016","1971","N740UW","CLT","00:09","23:52","109","99","-17","23:48","4","0","0","0","0","0"
"AA","04/07/2016","2036","N760US","CLT","18:11","17:58","111","105","-13","17:53","5","0","0","0","0","0"
"AA","04/07/2017","1835","N680AA","CLT","23:57","00:29","106","116","32","00:25","4","11","0","10","0","11"
"AA","04/07/2017","2036","N742AA","CLT","18:24","18:25","114","116","1","18:20","5","0","0","0","0","0"
"AA","04/07/2018","1835","N107US","CLT","23:56","00:08","106","105","12","00:03","5","0","0","0","0","0"
"AA","04/07/2018","1974","N822AW","CLT","09:25","09:24","110","111","-1","09:20","4","0","0","0","0","0"
"AA","04/07/2019","1192","N986NN","ORD","21:36","23:42","106","172","126","23:36","6","0","0","68","0","58"
"AA","04/07/2019","1932","N917AN","CLT","15:16","15:14","111","105","-2","15:11","3","0","0","0","0","0"
"AA","04/07/2019","1976","N118US","CLT","00:09","24:00","108","103","-9","23:51","9","0","0","0","0","0"
"AA","04/07/2019","2005","N834AW","CLT","11:07","11:07","107","109","0","11:01","6","0","0","0","0","0"
"AA","04/07/2022","0698","N750UW","CLT","11:07","10:35","114","90","-32","10:31","4","0","0","0","0","0"
"AA","04/07/2022","1107","N810AW","DFW","22:57","23:31","187","200","34","23:27","4","21","0","13","0","0"
"AA","04/07/2022","1976","N700UW","CLT","22:38","22:34","110","106","-4","22:30","4","0","0","0","0","0"
"AA","04/07/2023","0396","N769US","DFW","22:50","23:04","190","193","14","22:57","7","0","0","0","0","0"
"AA","04/07/2023","1236","N549UW","CLT","00:20","00:04","110","99","-16","23:57","7","0","0","0","0","0"
"AA","04/07/2023","1647","N776XF","CLT","18:09","18:52","106","106","43","18:48","4","7","0","0","0","36"
"AA","04/07/2023","2493","N828AW","CLT","11:10","10:56","108","101","-14","10:53","3","0","0","0","0","0"
"AA","04/08/2016","1971","N818AW","CLT","00:09","23:56","109","99","-13","23:52","4","0","0","0","0","0"
"AA","04/08/2016","2036","N740UW","CLT","18:11","17:52","111","97","-19","17:49","3","0","0","0","0","0"
"AA","04/08/2017","2036","N700AA","CLT","18:24","18:14","114","113","-10","18:11","3","0","0","0","0","0"
"AA","04/08/2018","1835","N104UW","CLT","23:56","23:51","106","107","-5","23:47","4","0","0","0","0","0"
"AA","04/08/2018","1974","N749US","CLT","09:25","09:22","110","110","-3","09:18","4","0","0","0","0","0"
"AA","04/08/2019","1192","N893NN","ORD","21:36","22:36","106","103","60","22:31","5","0","0","0","0","60"
"AA","04/08/2019","1932","N993NN","CLT","15:16","15:01","111","98","-15","14:56","5","0","0","0","0","0"
"AA","04/08/2019","1976","N124US","CLT","00:09","00:58","108","118","49","00:54","4","0","15","10","0","24"
"AA","04/08/2019","2005","N836AW","CLT","11:07","10:59","107","102","-8","10:54","5","0","0","0","0","0"
"AA","04/08/2022","0698","N764US","CLT","11:07","11:23","114","114","16","11:17","6","16","0","0","0","0"
"AA","04/08/2022","1107","N722US","DFW","22:57","00:57","187","185","120","00:53","4","4","0","0","0","116"
"AA","04/08/2022","1976","N704US","CLT","22:38","22:36","110","99","-2","22:32","4","0","0","0","0","0"
"AA","04/08/2023","0396","N834AW","DFW","22:50","22:35","190","180","-15","22:30","5","0","0","0","0","0"
"AA","04/08/2023","1236","N508AY","CLT","00:20","00:07","110","98","-13","00:03","4","0","0","0","0","0"
"AA","04/08/2023","1647","N705UW","CLT","18:02","18:29","106","93","27","18:25","4","16","0","0","0","11"
"AA","04/08/2023","2493","N764US","CLT","11:10","11:21","108","110","11","11:17","4","0","0","0","0","0"
"AA","04/09/2016","2036","N768US","CLT","19:30","19:27","105","108","-3","19:23","4","0","0","0","0","0"
"AA","04/09/2017","1835","N102AA","CLT","23:57","23:50","106","102","-7","23:47","3","0","0","0","0","0"
"AA","04/09/2017","2036","N837AA","CLT","18:24","18:16","114","110","-8","18:12","4","0","0","0","0","0"
"AA","04/09/2018","1835","N125UW","CLT","23:56","00:40","106","95","44","00:35","5","44","0","0","0","0"
"AA","04/09/2018","1974","N701UW","CLT","09:25","09:11","110","101","-14","09:08","3","0","0","0","0","0"
"AA","04/09/2019","1192","N342PM","ORD","21:36","21:31","106","96","-5","21:27","4","0","0","0","0","0"
"AA","04/09/2019","1932","N804NN","CLT","15:16","15:11","111","106","-5","15:07","4","0","0","0","0","0"
"AA","04/09/2019","1976","N112US","CLT","00:09","01:59","108","90","110","01:55","4","110","0","0","0","0"
"AA","04/09/2019","2005","N741UW","CLT","11:07","11:15","107","105","8","11:12","3","0","0","0","0","0"
"AA","04/09/2022","0698","N744P","CLT","11:07","10:55","114","107","-12","10:51","4","0","0","0","0","0"
"AA","04/09/2022","1107","N722US","DFW","22:57","23:20","187","190","23","23:15","5","20","0","3","0","0"
"AA","04/09/2022","1976","N801AW","CLT","22:38","23:41","110","124","63","23:18","23","0","0","14","0","49"
"AA","04/09/2023","0396","N703UW","DFW","22:50","22:44","190","189","-6","22:40","4","0","0","0","0","0"
"AA","04/09/2023","1236","N974UY","CLT","00:20","00:37","110","100","17","00:33","4","17","0","0","0","0"
"AA","04/09/2023","1647","N770UW","CLT","18:09","18:07","106","106","-2","18:03","4","0","0","0","0","0"
"AA","04/09/2023","2493","N765US","CLT","11:10","10:55","108","99","-15","10:51","4","0","0","0","0","0"
"AA","04/10/2016","1971","N749US","CLT","00:09","23:57","109","99","-12","23:54","3","0","0","0","0","0"
"AA","04/10/2016","2036","N819AW","CLT","18:11","18:02","111","106","-9","17:58","4","0","0","0","0","0"
"AA","04/10/2017","1835","N103AA","CLT","23:57","23:52","106","104","-5","23:48","4","0","0","0","0","0"
"AA","04/10/2017","2036","N702AA","CLT","18:24","18:12","114","106","-12","18:09","3","0","0","0","0","0"
"AA","04/10/2018","1835","N103US","CLT","23:56","23:51","106","100","-5","23:46","5","0","0","0","0","0"
"AA","04/10/2018","1974","N733UW","CLT","09:25","09:06","110","94","-19","09:02","4","0","0","0","0","0"
"AA","04/10/2019","1192","N355PU","ORD","21:36","21:24","106","96","-12","21:19","5","0","0","0","0","0"
"AA","04/10/2019","1932","N990NN","CLT","15:16","15:30","111","109","14","15:26","4","0","0","0","0","0"
"AA","04/10/2019","1976","N604AW","CLT","00:09","00:17","108","105","8","00:13","4","0","0","0","0","0"
"AA","04/10/2019","2005","N724UW","CLT","11:07","10:56","107","105","-11","10:53","3","0","0","0","0","0"
"AA","04/10/2022","0698","N717UW","CLT","11:07","11:03","114","111","-4","10:59","4","0","0","0","0","0"
"AA","04/10/2022","1107","N808AW","DFW","22:57","23:54","187","183","57","23:48","6","57","0","0","0","0"
"AA","04/10/2022","1976","N709UW","CLT","22:38","22:39","110","113","1","22:35","4","0","0","0","0","0"
"AA","04/10/2023","0396","N824AW","DFW","22:50","22:47","190","191","-3","22:43","4","0","0","0","0","0"
"AA","04/10/2023","1236","N920US","CLT","00:20","00:13","110","107","-7","00:04","9","0","0","0","0","0"
"AA","04/10/2023","1647","N714US","CLT","18:09","18:02","106","104","-7","17:58","4","0","0","0","0","0"
"AA","04/10/2023","2493","N732US","CLT","11:10","10:55","108","101","-15","10:51","4","0","0","0","0","0"
"AA","04/11/2016","1971","N839AW","CLT","00:09","23:49","109","100","-20","23:43","6","0","0","0","0","0"
"AA","04/11/2016","2036","N740UW","CLT","18:11","17:54","111","98","-17","17:51","3","0","0","0","0","0"
"AA","04/11/2017","1835","N118AA","CLT","23:57","23:50","106","104","-7","23:45","5","0","0","0","0","0"
"AA","04/11/2017","2036","N730AA","CLT","18:24","18:11","114","104","-13","18:07","4","0","0","0","0","0"
"AA","04/11/2018","1835","N122US","CLT","23:56","23:58","106","112","2","23:52","6","0","0","0","0","0"
"AA","04/11/2018","1974","N711UW","CLT","09:25","09:07","110","99","-18","09:03","4","0","0","0","0","0"
"AA","04/11/2019","1192","N947AN","ORD","21:36","21:33","106","99","-3","21:28","5","0","0","0","0","0"
"AA","04/11/2019","1932","N984NN","CLT","15:16","15:14","111","114","-2","15:08","6","0","0","0","0","0"
"AA","04/11/2019","1976","N104UW","CLT","00:09","23:56","108","101","-13","23:50","6","0","0","0","0","0"
"AA","04/11/2019","2005","N757UW","CLT","11:07","11:02","107","106","-5","10:58","4","0","0","0","0","0"
"AA","04/11/2022","0698","N737US","CLT","11:07","10:55","114","112","-12","10:51","4","0","0","0","0","0"
"AA","04/11/2022","1107","N177XF","DFW","22:57","22:37","187","173","-20","22:33","4","0","0","0","0","0"
"AA","04/11/2022","1976","N827AW","CLT","22:38","22:53","110","115","15","22:37","16","10","0","5","0","0"
"AA","04/11/2023","0396","N801AW","DFW","22:50","23:23","190","203","33","23:13","10","20","0","13","0","0"
"AA","04/11/2023","1236","N920US","CLT","22:52","22:49","109","113","-3","22:44","5","0","0","0","0","0"
"AA","04/11/2023","2493","N980UY","CLT","11:10","11:02","108","106","-8","10:57","5","0","0","0","0","0"
"AA","04/12/2016","1971","N816AW","CLT","00:09","00:09","109","116","0","00:03","6","0","0","0","0","0"
"AA","04/12/2016","2036","N723UW","CLT","18:11","17:56","111","99","-15","17:53","3","0","0","0","0","0"
"AA","04/12/2017","1835","N122AA","CLT","23:57","00:01","106","116","4","23:57","4","0","0","0","0","0"
"AA","04/12/2017","2036","N752AA","CLT","18:24","18:25","114","115","1","18:21","4","0","0","0","0","0"
"AA","04/12/2018","1835","N108UW","CLT","23:56","00:02","106","112","6","23:59","3","0","0","0","0","0"
"AA","04/12/2018","1974","N708UW","CLT","09:25","09:25","110","118","0","09:20","5","0","0","0","0","0"
"AA","04/12/2019","1192","N821NN","ORD","21:36","21:26","106","100","-10","21:21","5","0","0","0","0","0"
"AA","04/12/2019","1932","N936AN","CLT","15:16","15:35","111","101","19","15:30","5","0","19","0","0","0"
"AA","04/12/2019","1976","N604AW","CLT","00:09","00:28","108","101","19","00:24","4","0","0","0","0","19"
"AA","04/12/2019","2005","N822AW","CLT","11:07","11:02","107","105","-5","10:57","5","0","0","0","0","0"
"AA","04/12/2022","0698","N801AW","CLT","11:07","11:01","114","116","-6","10:58","3","0","0","0","0","0"
"AA","04/12/2022","1107","N808AW","DFW","22:57","00:58","187","184","121","00:54","4","0","121","0","0","0"
"AA","04/12/2022","1976","N9011P","CLT","22:38","22:34","110","109","-4","22:29","5","0","0","0","0","0"
"AA","04/12/2023","0396","N768US","DFW","22:50","22:49","190","193","-1","22:45","4","0","0","0","0","0"
"AA","04/12/2023","1236","N582UW","CLT","00:20","00:14","110","109","-6","00:10","4","0","0","0","0","0"
"AA","04/12/2023","1647","N774XF","CLT","18:09","18:07","106","109","-2","18:04","3","0","0","0","0","0"
"AA","04/12/2023","2493","N827AW","CLT","11:10","11:07","108","113","-3","11:02","5","0","0","0","0","0"
"AA","04/13/2016","1971","N823AW","CLT","00:09","23:44","109","93","-25","23:41","3","0","0","0","0","0"
"AA","04/13/2016","2036","N710UW","CLT","18:11","17:58","111","101","-13","17:53","5","0","0","0","0","0"
"AA","04/13/2017","1835","N112AA","CLT","23:57","00:16","106","127","19","00:11","5","0","0","19","0","0"
"AA","04/13/2017","2036","N725AA","CLT","18:24","18:56","114","117","32","18:52","4","29","0","3","0","0"
"AA","04/13/2018","1835","N112US","CLT","23:56","00:11","106","103","15","00:07","4","15","0","0","0","0"
"AA","04/13/2018","1974","N806AW","CLT","09:25","09:20","110","109","-5","09:15","5","0","0","0","0","0"
"AA","04/13/2019","1192","N909AN","ORD","21:36","21:24","106","80","-12","21:20","4","0","0","0","0","0"
"AA","04/13/2019","1932","N915AN","CLT","15:16","15:24","111","110","8","15:19","5","0","0","0","0","0"
"AA","04/13/2019","1976","N128UW","CLT","00:09","23:56","108","96","-13","23:51","5","0","0","0","0","0"
"AA","04/13/2019","2005","N740UW","CLT","11:06","00:00","107","0","0","00:00","0","0","0","0","0","0"
"AA","04/13/2022","0698","N764US","CLT","11:07","11:13","114","116","6","11:09","4","0","0","0","0","0"
"AA","04/13/2022","1107","N832AW","DFW","22:57","00:12","187","171","75","00:08","4","53","0","0","0","22"
"AA","04/13/2022","1976","N701UW","CLT","22:38","22:34","110","98","-4","22:31","3","0","0","0","0","0"
"AA","04/13/2023","0396","N837AW","DFW","22:50","02:36","190","186","226","02:32","4","0","0","0","0","226"
"AA","04/13/2023","1236","N169UW","CLT","00:20","00:04","110","97","-16","24:00","4","0","0","0","0","0"
"AA","04/13/2023","1647","N836AW","CLT","18:09","18:01","106","102","-8","17:57","4","0","0","0","0","0"
"AA","04/13/2023","2493","N712US","CLT","11:10","11:07","108","107","-3","11:03","4","0","0","0","0","0"
"AA","04/14/2016","1971","N770UW","CLT","00:09","23:57","109","102","-12","23:53","4","0","0","0","0","0"
"AA","04/14/2016","2036","N703UW","CLT","18:11","18:07","111","107","-4","18:02","5","0","0","0","0","0"
"AA","04/14/2017","1835","N125AA","CLT","23:57","23:57","106","109","0","23:52","5","0","0","0","0","0"
"AA","04/14/2017","2036","N700AA","CLT","18:24","18:25","114","120","1","18:20","5","0","0","0","0","0"
"AA","04/14/2018","1835","N110UW","CLT","23:56","23:34","106","91","-22","23:31","3","0","0","0","0","0"
"AA","04/14/2018","1974","N832AW","CLT","09:25","09:11","110","102","-14","09:08","3","0","0","0","0","0"
"AA","04/14/2019","1192","N934NN","ORD","21:36","00:00","106","0","0","00:00","0","0","0","0","0","0"
"AA","04/14/2019","1932","N873NN","CLT","15:16","15:18","111","107","2","15:12","6","0","0","0","0","0"
"AA","04/14/2019","1976","N111US","CLT","00:09","00:00","108","0","0","00:00","0","0","0","0","0","0"
"AA","04/14/2019","2005","N668AW","CLT","11:07","10:45","107","92","-22","10:41","4","0","0","0","0","0"
"AA","04/14/2022","0698","N740UW","CLT","11:07","10:45","114","96","-22","10:40","5","0","0","0","0","0"
"AA","04/14/2022","1107","N830AW","DFW","22:57","22:39","187","175","-18","22:35","4","0","0","0","0","0"
"AA","04/14/2022","1976","N717UW","CLT","22:38","23:13","110","90","35","23:08","5","35","0","0","0","0"
"AA","04/14/2023","0396","N768US","DFW","22:50","23:16","190","188","26","23:11","5","26","0","0","0","0"
"AA","04/14/2023","1236","N186US","CLT","00:20","00:09","110","103","-11","00:05","4","0","0","0","0","0"
"AA","04/14/2023","1647","N771XF","CLT","18:09","18:04","106","107","-5","17:58","6","0","0","0","0","0"
"AA","04/14/2023","2493","N765US","CLT","11:10","11:13","108","117","3","11:09","4","0","0","0","0","0"
"AA","04/15/2016","1971","N757UW","CLT","00:09","00:05","109","104","-4","23:59","6","0","0","0","0","0"
"AA","04/15/2016","2036","N717UW","CLT","18:11","18:00","111","100","-11","17:57","3","0","0","0","0","0"
"AA","04/15/2017","2036","N755AA","CLT","18:24","18:02","114","101","-22","17:57","5","0","0","0","0","0"
"AA","04/15/2018","1835","N124US","CLT","23:56","01:49","106","97","113","01:44","5","113","0","0","0","0"
"AA","04/15/2018","1974","N827AW","CLT","09:25","09:04","110","95","-21","09:01","3","0","0","0","0","0"
"AA","04/15/2019","1192","N971AN","ORD","21:36","21:48","106","101","12","21:41","7","0","0","0","0","0"
"AA","04/15/2019","1932","N941AN","CLT","15:16","00:00","111","0","0","00:00","0","0","0","0","0","0"
"AA","04/15/2019","1976","N122US","CLT","00:09","00:28","108","121","19","00:25","3","6","0","13","0","0"
"AA","04/15/2019","2005","N836AW","CLT","11:07","11:13","107","114","6","11:09","4","0","0","0","0","0"
"AA","04/15/2022","0698","N716UW","CLT","11:07","10:41","114","100","-26","10:37","4","0","0","0","0","0"
"AA","04/15/2022","1107","N745VJ","DFW","22:57","22:45","187","180","-12","22:40","5","0","0","0","0","0"
"AA","04/15/2022","1976","N716UW","CLT","22:38","22:31","110","105","-7","22:26","5","0","0","0","0","0"
"AA","04/15/2023","0396","N817AW","DFW","22:50","23:33","190","237","43","23:27","6","0","0","43","0","0"
"AA","04/15/2023","1236","N536UW","CLT","00:20","00:42","110","114","22","00:37","5","18","0","4","0","0"
"AA","04/15/2023","1647","N725UW","CLT","18:02","20:13","106","126","131","20:09","4","111","0","20","0","0"
"AA","04/15/2023","2493","N710UW","CLT","11:10","10:55","108","100","-15","10:52","3","0","0","0","0","0"
"AA","04/16/2016","2036","N837AW","CLT","19:30","19:42","105","119","12","19:38","4","0","0","0","0","0"
"AA","04/16/2017","1835","N119AA","CLT","23:57","23:50","106","103","-7","23:46","4","0","0","0","0","0"
"AA","04/16/2017","2036","N819AA","CLT","18:24","18:15","114","110","-9","18:11","4","0","0","0","0","0"
"AA","04/16/2018","1835","N127UW","CLT","23:56","00:06","106","113","10","00:01","5","0","0","0","0","0"
"AA","04/16/2018","1974","N122US","CLT","09:25","09:16","110","105","-9","09:13","3","0","0","0","0","0"
"AA","04/16/2019","1192","N905AN","ORD","21:36","21:26","106","96","-10","21:20","6","0","0","0","0","0"
"AA","04/16/2019","1932","N904AN","CLT","15:16","15:12","111","105","-4","15:08","4","0","0","0","0","0"
"AA","04/16/2019","1976","N118US","CLT","00:09","01:37","108","106","88","01:32","5","88","0","0","0","0"
"AA","04/16/2019","2005","N737US","CLT","11:07","11:03","107","108","-4","10:58","5","0","0","0","0","0"
"AA","04/16/2022","0698","N711UW","CLT","11:07","11:12","114","109","5","11:08","4","0","0","0","0","0"
"AA","04/16/2022","1107","N822AW","DFW","22:57","23:36","187","208","39","23:09","27","18","0","21","0","0"
"AA","04/16/2022","1976","N721UW","CLT","22:38","22:35","110","116","-3","22:31","4","0","0","0","0","0"
"AA","04/16/2023","0396","N838AW","DFW","22:50","22:48","190","175","-2","22:44","4","0","0","0","0","0"
"AA","04/16/2023","1236","N925UY","CLT","00:20","00:24","110","108","4","00:12","12","0","0","0","0","0"
"AA","04/16/2023","1647","N804AW","CLT","18:09","18:02","106","101","-7","17:59","3","0","0","0","0","0"
"AA","04/16/2023","2493","N701UW","CLT","11:10","11:02","108","100","-8","10:57","5","0","0","0","0","0"
"AA","04/17/2016","1971","N746UW","CLT","00:09","23:59","109","100","-10","23:55","4","0","0","0","0","0"
"AA","04/17/2016","2036","N705UW","CLT","18:11","18:19","111","105","8","18:16","3","0","0","0","0","0"
"AA","04/17/2017","1835","N104AA","CLT","23:57","23:54","106","108","-3","23:50","4","0","0","0","0","0"
"AA","04/17/2017","2036","N703AA","CLT","18:24","20:06","114","131","102","20:02","4","28","0","17","0","57"
"AA","04/17/2018","1835","N124US","CLT","23:56","23:49","106","102","-7","23:45","4","0","0","0","0","0"
"AA","04/17/2018","1974","N710UW","CLT","09:25","09:29","110","118","4","09:24","5","0","0","0","0","0"
"AA","04/17/2019","1192","N905AN","ORD","21:36","21:34","106","106","-2","21:28","6","0","0","0","0","0"
"AA","04/17/2019","1932","N939NN","CLT","15:16","15:06","111","102","-10","15:01","5","0","0","0","0","0"
"AA","04/17/2019","1976","N122US","CLT","00:09","23:53","108","96","-16","23:50","3","0","0","0","0","0"
"AA","04/17/2019","2005","N744P","CLT","11:07","11:03","107","109","-4","11:00","3","0","0","0","0","0"
"AA","04/17/2022","0698","N713UW","CLT","11:07","11:09","114","104","2","11:05","4","0","0","0","0","0"
"AA","04/17/2022","1107","N822AW","DFW","22:57","23:22","187","187","25","23:17","5","25","0","0","0","0"
"AA","04/17/2022","1976","N177XF","CLT","22:38","22:38","110","111","0","22:34","4","0","0","0","0","0"
"AA","04/17/2023","0396","N12028","DFW","22:50","22:49","190","188","-1","22:44","5","0","0","0","0","0"
"AA","04/17/2023","1236","N181UW","CLT","00:20","01:40","110","95","80","01:35","5","0","0","0","0","80"
"AA","04/17/2023","1647","N723UW","CLT","18:09","18:21","106","106","12","18:17","4","0","0","0","0","0"
"AA","04/17/2023","2493","N459AN","CLT","11:10","10:47","108","88","-23","10:42","5","0","0","0","0","0"
"AA","04/18/2016","1971","N833AW","CLT","00:09","23:58","109","107","-11","23:52","6","0","0","0","0","0"
"AA","04/18/2016","2036","N725UW","CLT","18:11","17:58","111","104","-13","17:53","5","0","0","0","0","0"
"AA","04/18/2017","1835","N110AA","CLT","23:57","00:47","106","94","50","00:44","3","50","0","0","0","0"
"AA","04/18/2017","2036","N733AA","CLT","18:24","18:33","114","125","9","18:28","5","0","0","0","0","0"
"AA","04/18/2018","1835","N102UW","CLT","23:56","23:44","106","98","-12","23:41","3","0","0","0","0","0"
"AA","04/18/2018","1974","N717UW","CLT","09:25","09:15","110","106","-10","09:11","4","0","0","0","0","0"
"AA","04/18/2019","1192","N317PG","ORD","21:36","23:18","106","99","102","23:14","4","44","0","0","0","58"
"AA","04/18/2019","1932","N954AN","CLT","15:16","16:04","111","108","48","15:58","6","2","0","0","0","46"
"AA","04/18/2019","1976","N125UW","CLT","00:09","23:53","108","93","-16","23:49","4","0","0","0","0","0"
"AA","04/18/2019","2005","N831AW","CLT","11:07","11:10","107","113","3","11:05","5","0","0","0","0","0"
"AA","04/18/2022","0698","N4005X","CLT","11:07","11:29","114","110","22","11:26","3","3","0","0","0","19"
"AA","04/18/2022","1107","N804AW","DFW","22:57","23:04","187","192","7","23:00","4","0","0","0","0","0"
"AA","04/18/2022","1976","N754UW","CLT","22:38","22:36","110","108","-2","22:32","4","0","0","0","0","0"
"AA","04/18/2023","0396","N714US","DFW","22:50","23:01","190","204","11","22:55","6","0","0","0","0","0"
"AA","04/18/2023","1236","N916US","CLT","22:52","22:46","109","111","-6","22:41","5","0","0","0","0","0"
"AA","04/18/2023","2493","N804AW","CLT","11:10","11:10","108","109","0","11:06","4","0","0","0","0","0"
"AA","04/19/2016","1971","N742PS","CLT","00:09","00:10","109","114","1","00:06","4","0","0","0","0","0"
"AA","04/19/2016","2036","N837AW","CLT","18:11","18:25","111","106","14","18:21","4","0","0","0","0","0"
"AA","04/19/2017","1835","N112AA","CLT","23:57","00:28","106","108","31","00:24","4","29","0","2","0","0"
"AA","04/19/2017","2036","N741AA","CLT","18:24","18:19","114","111","-5","18:14","5","0","0","0","0","0"
"AA","04/19/2018","1835","N103US","CLT","23:56","01:34","106","96","98","01:30","4","98","0","0","0","0"
"AA","04/19/2018","1974","N820AW","CLT","09:25","09:12","110","99","-13","09:09","3","0","0","0","0","0"
"AA","04/19/2019","1192","N854NN","ORD","21:36","23:47","106","99","131","23:44","3","0","0","0","0","131"
"AA","04/19/2019","1932","N862NN","CLT","15:16","15:16","111","104","0","15:11","5","0","0","0","0","0"
"AA","04/19/2019","1976","N125UW","CLT","00:09","00:00","108","0","0","00:00","0","0","0","0","0","0"
"AA","04/19/2019","2005","N809AW","CLT","11:07","11:04","107","103","-3","10:59","5","0","0","0","0","0"
"AA","04/19/2022","0698","N824AW","CLT","11:07","10:53","114","103","-14","10:49","4","0","0","0","0","0"
"AA","04/19/2022","1107","N768US","DFW","22:57","22:47","187","183","-10","22:42","5","0","0","0","0","0"
"AA","04/19/2022","1976","N714US","CLT","22:38","22:36","110","114","-2","22:32","4","0","0","0","0","0"
"AA","04/19/2023","0396","N757UW","DFW","22:50","22:41","190","185","-9","22:37","4","0","0","0","0","0"
"AA","04/19/2023","1236","N918US","CLT","00:20","00:05","110","100","-15","00:01","4","0","0","0","0","0"
"AA","04/19/2023","1647","N702UW","CLT","18:09","18:08","106","107","-1","18:04","4","0","0","0","0","0"
"AA","04/19/2023","2493","N815AW","CLT","11:10","11:21","108","126","11","11:17","4","0","0","0","0","0"
"AA","04/20/2016","1971","N768US","CLT","00:09","00:37","109","125","28","00:35","2","12","0","16","0","0"
"AA","04/20/2016","2036","N708UW","CLT","18:11","18:09","111","111","-2","18:05","4","0","0","0","0","0"
"AA","04/20/2017","1835","N114AA","CLT","23:57","00:29","106","108","32","00:26","3","30","0","2","0","0"
"AA","04/20/2017","2036","N700AA","CLT","18:24","18:28","114","124","4","18:23","5","0","0","0","0","0"
"AA","04/20/2018","1835","N125UW","CLT","23:56","00:04","106","113","8","23:59","5","0","0","0","0","0"
"AA","04/20/2018","1974","N723UW","CLT","09:25","09:17","110","107","-8","09:14","3","0","0","0","0","0"
"AA","04/20/2019","1192","N982NN","ORD","21:36","21:28","106","101","-8","21:23","5","0","0","0","0","0"
"AA","04/20/2019","1932","N936AN","CLT","15:16","15:10","111","95","-6","15:04","6","0","0","0","0","0"
"AA","04/20/2019","1976","N114UW","CLT","00:09","00:01","108","100","-8","23:58","3","0","0","0","0","0"
"AA","04/20/2019","2005","N804AW","CLT","11:06","11:47","107","112","41","11:43","4","36","0","5","0","0"
"AA","04/20/2022","0698","N721UW","CLT","11:07","10:46","114","104","-21","10:42","4","0","0","0","0","0"
"AA","04/20/2022","1107","N820AW","DFW","22:57","22:42","187","175","-15","22:39","3","0","0","0","0","0"
"AA","04/20/2022","1976","N733UW","CLT","22:38","22:27","110","100","-11","22:23","4","0","0","0","0","0"
"AA","04/20/2023","0396","N813AW","DFW","22:50","22:54","190","195","4","22:50","4","0","0","0","0","0"
"AA","04/20/2023","1236","N576UW","CLT","00:20","00:56","110","99","36","00:50","6","0","0","0","0","36"
"AA","04/20/2023","1647","N824AW","CLT","18:09","18:18","106","112","9","18:14","4","0","0","0","0","0"
"AA","04/20/2023","2493","N725UW","CLT","11:10","12:20","108","99","70","12:17","3","0","0","0","0","70"
"AA","04/21/2016","1971","N810AW","CLT","00:09","23:45","109","96","-24","23:41","4","0","0","0","0","0"
