Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"YV","04/20/2010","7180","N715SF","IAD","10:00","09:57","76","76","-3","09:47","10","0","0","0","0","0"
"YV","04/20/2010","7334","N509MJ","ORD","23:53","23:37","108","91","-16","23:33","4","0","0","0","0","0"
"YV","04/20/2011","7286","N504MJ","ORD","21:34","21:55","104","82","21","21:50","5","21","0","0","0","0"
"YV","04/20/2012","3749","N511MJ","IAD","18:46","18:42","75","73","-4","18:39","3","0","0","0","0","0"
"YV","04/20/2012","3770","N516LR","ORD","16:15","16:08","104","86","-7","16:05","3","0","0","0","0","0"
"YV","04/20/2013","2656","N931LR","CLT","19:54","19:43","109","101","-11","19:40","3","0","0","0","0","0"
"YV","04/20/2013","2710","N918FJ","CLT","12:59","12:45","104","93","-14","12:43","2","0","0","0","0","0"
"YV","04/20/2013","3763","N515MJ","ORD","15:52","15:40","102","93","-12","15:33","7","0","0","0","0","0"
"YV","04/20/2013","3792","N510MJ","IAD","13:55","13:57","80","84","2","13:37","20","0","0","0","0","0"
"YV","04/20/2018","6030","N503MJ","IAD","14:02","13:42","87","75","-20","13:37","5","0","0","0","0","0"
"YV","04/20/2018","6208","N521LR","IAD","23:36","23:21","91","79","-15","23:17","4","0","0","0","0","0"
"YV","04/20/2019","6058","N522LR","IAD","19:24","20:42","89","57","78","20:38","4","0","0","0","0","78"
"YV","04/20/2019","6104","N514MJ","IAD","23:16","22:51","76","58","-25","22:48","3","0","0","0","0","0"
"YV","04/20/2019","6361","N514MJ","IAD","13:48","13:27","78","65","-21","13:15","12","0","0","0","0","0"
"YV","04/20/2020","6060","N521LR","IAD","18:42","00:00","87","0","0","00:00","0","0","0","0","0","0"
"YV","04/20/2020","6287","N518LR","IAD","13:56","00:00","76","0","0","00:00","0","0","0","0","0","0"
"YV","04/20/2022","6080","N85323","IAD","18:32","18:20","87","76","-12","18:16","4","0","0","0","0","0"
"YV","04/21/2007","2628","N918FJ","CLT","16:10","16:26","110","126","16","16:21","5","0","0","16","0","0"
"YV","04/21/2009","7116","N75992","IAD","09:53","09:50","78","83","-3","09:36","14","0","0","0","0","0"
"YV","04/21/2009","7268","N508MJ","IAD","18:12","19:32","77","69","80","19:28","4","80","0","0","0","0"
"YV","04/21/2009","7296","N504MJ","IAD","13:43","13:36","76","70","-7","13:33","3","0","0","0","0","0"
"YV","04/21/2010","7153","N518LR","IAD","13:40","13:55","75","79","15","13:49","6","15","0","0","0","0"
