DATE,DAY,FLIGHT NUMBER,ORIGIN,DEPARTURE TIME,ARRIVAL TIME,CARRIER DELAY,WEATHER DELAY,AIRPORT YEARLY ON-TIME DEP PERCENTAGE,AIRLINE YEARLY ON-TIME ARR PERCENTAGE,ARRIVAL STATUS,weather_code,tempmin,precipcover,snowdepth,windspeedmax,visibility,cloudcover,previous_flight_status
05/27/2009,Wednesday,B6 42,JFK,622,694,0.0,0.0,78.98,77.45,1,rain,51.2,41.67,0.0,10.2,9.0,97.0,1
05/27/2009,Wednesday,OH 6509,JFK,899,987,0.0,0.0,78.98,75.28,2,rain,51.2,41.67,0.0,10.2,9.0,97.0,1
05/27/2009,Wednesday,B6 12,JFK,912,995,0.0,0.0,78.98,77.45,2,rain,51.2,41.67,0.0,10.2,9.0,97.0,2
05/27/2009,Wednesday,OH 6366,JFK,1150,1259,0.0,0.0,78.98,75.28,0,rain,51.2,41.67,0.0,10.2,9.0,97.0,2
05/27/2009,Wednesday,B6 22,JFK,1355,1433,40.0,0.0,78.98,77.45,1,rain,51.2,41.67,0.0,10.2,9.0,97.0,0
05/27/2009,Wednesday,YV 7183,ORD,-101,5,0.0,0.0,78.21,79.13,2,rain,51.2,41.67,0.0,10.2,9.0,97.0,0
05/27/2009,Wednesday,OO 6752,ORD,461,566,0.0,0.0,78.21,82.11,2,rain,51.2,41.67,0.0,10.2,9.0,97.0,2
05/27/2009,Wednesday,MQ 4094,ORD,580,685,44.0,0.0,78.21,68.79,1,rain,51.2,41.67,0.0,10.2,9.0,97.0,2
05/27/2009,Wednesday,MQ 4498,ORD,950,1055,0.0,0.0,78.21,68.79,1,rain,51.2,41.67,0.0,10.2,9.0,97.0,1
05/27/2009,Wednesday,OO 6557,ORD,1155,1261,0.0,0.0,78.21,82.11,2,rain,51.2,41.67,0.0,10.2,9.0,97.0,1
05/27/2009,Wednesday,MQ 3906,ORD,1170,1280,6.0,0.0,78.21,68.79,1,rain,51.2,41.67,0.0,10.2,9.0,97.0,2
05/27/2011,Friday,B6 664,MCO,765,923,8.0,0.0,81.61,73.34,1,rain,64.3,45.83,0.0,8.9,9.5,91.8,0
05/27/2011,Friday,B6 660,MCO,1040,1199,0.0,0.0,81.61,73.34,2,rain,64.3,45.83,0.0,8.9,9.5,91.8,1
05/27/2011,Friday,B6 22,JFK,-75,1,0.0,0.0,77.51,73.34,2,rain,64.3,45.83,0.0,8.9,9.5,91.8,0
05/27/2011,Friday,B6 42,JFK,620,690,0.0,0.0,77.51,73.34,2,rain,64.3,45.83,0.0,8.9,9.5,91.8,2
05/27/2011,Friday,B6 658,JFK,780,855,0.0,0.0,77.51,73.34,0,rain,64.3,45.83,0.0,8.9,9.5,91.8,2
05/27/2011,Friday,B6 12,JFK,1019,1114,0.0,0.0,77.51,73.34,0,rain,64.3,45.83,0.0,8.9,9.5,91.8,0
05/27/2011,Friday,MQ 4094,ORD,560,660,0.0,0.0,74.4,68.79,2,rain,64.3,45.83,0.0,8.9,9.5,91.8,0
05/27/2011,Friday,OO 6243,ORD,592,696,0.0,0.0,74.4,79.34,2,rain,64.3,45.83,0.0,8.9,9.5,91.8,2
05/27/2011,Friday,MQ 4170,ORD,665,770,0.0,0.0,74.4,68.79,2,rain,64.3,45.83,0.0,8.9,9.5,91.8,2
05/27/2011,Friday,MQ 4249,ORD,870,970,25.0,0.0,74.4,68.79,1,rain,64.3,45.83,0.0,8.9,9.5,91.8,2
05/27/2011,Friday,MQ 4332,ORD,1085,1185,0.0,0.0,74.4,68.79,2,rain,64.3,45.83,0.0,8.9,9.5,91.8,1
05/27/2011,Friday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,2,rain,64.3,45.83,0.0,8.9,9.5,91.8,2
05/27/2011,Friday,MQ 3906,ORD,1185,1285,0.0,0.0,74.4,68.79,1,rain,64.3,45.83,0.0,8.9,9.5,91.8,2
05/27/2012,Sunday,B6 664,MCO,751,915,22.0,0.0,83.81,79.13,1,partly_cloudy_day,55.5,0.0,0.0,7.0,9.9,65.1,0
05/27/2012,Sunday,B6 660,MCO,1205,1365,0.0,0.0,83.81,79.13,2,partly_cloudy_day,55.5,0.0,0.0,7.0,9.9,65.1,1
05/27/2012,Sunday,B6 42,JFK,565,639,0.0,0.0,81.38,79.13,0,partly_cloudy_day,55.5,0.0,0.0,7.0,9.9,65.1,0
05/27/2012,Sunday,B6 658,JFK,708,776,0.0,0.0,81.38,79.13,2,partly_cloudy_day,55.5,0.0,0.0,7.0,9.9,65.1,0
05/27/2012,Sunday,B6 24,JFK,1019,1107,0.0,0.0,81.38,79.13,0,partly_cloudy_day,55.5,0.0,0.0,7.0,9.9,65.1,2
05/27/2012,Sunday,B6 22,JFK,1366,1439,0.0,0.0,81.38,79.13,0,partly_cloudy_day,55.5,0.0,0.0,7.0,9.9,65.1,0
05/27/2012,Sunday,YV 3800,ORD,600,705,0.0,0.0,76.58,85.0,0,partly_cloudy_day,55.5,0.0,0.0,7.0,9.9,65.1,0
05/27/2012,Sunday,MQ 4170,ORD,680,785,0.0,0.0,76.58,68.79,0,partly_cloudy_day,55.5,0.0,0.0,7.0,9.9,65.1,0
05/27/2012,Sunday,YV 3753,ORD,865,971,0.0,0.0,76.58,85.0,0,partly_cloudy_day,55.5,0.0,0.0,7.0,9.9,65.1,0
05/27/2012,Sunday,MQ 4046,ORD,870,975,0.0,0.0,76.58,68.79,0,partly_cloudy_day,55.5,0.0,0.0,7.0,9.9,65.1,0
05/27/2012,Sunday,MQ 4332,ORD,1035,1135,0.0,0.0,76.58,68.79,0,partly_cloudy_day,55.5,0.0,0.0,7.0,9.9,65.1,0
05/27/2012,Sunday,MQ 3906,ORD,1195,1300,0.0,0.0,76.58,68.79,0,partly_cloudy_day,55.5,0.0,0.0,7.0,9.9,65.1,0
05/27/2013,Monday,B6 664,MCO,735,898,0.0,0.0,79.46,74.44,0,partly_cloudy_day,46.4,0.0,0.0,11.3,9.9,25.6,0
05/27/2013,Monday,B6 42,JFK,570,642,48.0,0.0,77.31,74.44,1,partly_cloudy_day,46.4,0.0,0.0,11.3,9.9,25.6,0
05/27/2013,Monday,B6 658,JFK,765,834,0.0,0.0,77.31,74.44,0,partly_cloudy_day,46.4,0.0,0.0,11.3,9.9,25.6,1
05/27/2013,Monday,B6 24,JFK,1020,1107,0.0,0.0,77.31,74.44,0,partly_cloudy_day,46.4,0.0,0.0,11.3,9.9,25.6,0
05/27/2013,Monday,B6 22,JFK,1365,1437,0.0,0.0,77.31,74.44,0,partly_cloudy_day,46.4,0.0,0.0,11.3,9.9,25.6,0
05/27/2013,Monday,MQ 4198,ORD,565,665,0.0,0.0,70.37,68.79,2,partly_cloudy_day,46.4,0.0,0.0,11.3,9.9,25.6,0
05/27/2013,Monday,MQ 4118,ORD,715,820,0.0,0.0,70.37,68.79,1,partly_cloudy_day,46.4,0.0,0.0,11.3,9.9,25.6,2
05/27/2013,Monday,MQ 4046,ORD,870,975,0.0,0.0,70.37,68.79,0,partly_cloudy_day,46.4,0.0,0.0,11.3,9.9,25.6,1
05/27/2013,Monday,OO 6321,ORD,895,1000,0.0,0.0,70.37,79.66,1,partly_cloudy_day,46.4,0.0,0.0,11.3,9.9,25.6,0
05/27/2013,Monday,YV 3752,ORD,1021,1123,0.0,0.0,70.37,77.39,1,partly_cloudy_day,46.4,0.0,0.0,11.3,9.9,25.6,1
05/27/2013,Monday,MQ 4392,ORD,1035,1140,0.0,0.0,70.37,68.79,1,partly_cloudy_day,46.4,0.0,0.0,11.3,9.9,25.6,1
05/27/2013,Monday,MQ 3906,ORD,1215,1320,0.0,0.0,70.37,68.79,1,partly_cloudy_day,46.4,0.0,0.0,11.3,9.9,25.6,1
05/27/2013,Monday,YV 3790,ORD,1332,1437,0.0,0.0,70.37,77.39,1,partly_cloudy_day,46.4,0.0,0.0,11.3,9.9,25.6,1
05/28/2009,Thursday,B6 660,MCO,775,935,0.0,0.0,81.88,77.45,2,rain,61.0,37.5,0.0,12.4,9.1,99.5,0
05/28/2009,Thursday,B6 656,JFK,479,561,0.0,0.0,78.98,77.45,0,rain,61.0,37.5,0.0,12.4,9.1,99.5,0
05/28/2009,Thursday,OH 6759,JFK,495,584,0.0,0.0,78.98,75.28,0,rain,61.0,37.5,0.0,12.4,9.1,99.5,0
05/28/2009,Thursday,B6 42,JFK,622,694,0.0,0.0,78.98,77.45,0,rain,61.0,37.5,0.0,12.4,9.1,99.5,0
05/28/2009,Thursday,OH 6509,JFK,899,987,0.0,0.0,78.98,75.28,1,rain,61.0,37.5,0.0,12.4,9.1,99.5,0
05/28/2009,Thursday,B6 12,JFK,912,995,0.0,0.0,78.98,77.45,1,rain,61.0,37.5,0.0,12.4,9.1,99.5,1
05/28/2009,Thursday,OH 6366,JFK,1150,1259,0.0,0.0,78.98,75.28,2,rain,61.0,37.5,0.0,12.4,9.1,99.5,1
05/28/2009,Thursday,B6 72,JFK,1235,1333,1.0,0.0,78.98,77.45,1,rain,61.0,37.5,0.0,12.4,9.1,99.5,2
05/28/2009,Thursday,B6 22,JFK,1355,1433,12.0,0.0,78.98,77.45,1,rain,61.0,37.5,0.0,12.4,9.1,99.5,1
05/28/2009,Thursday,YV 7183,ORD,-101,5,26.0,0.0,78.21,79.13,1,rain,61.0,37.5,0.0,12.4,9.1,99.5,0
05/28/2009,Thursday,OO 6752,ORD,461,566,0.0,0.0,78.21,82.11,0,rain,61.0,37.5,0.0,12.4,9.1,99.5,1
05/28/2009,Thursday,MQ 4094,ORD,580,685,0.0,0.0,78.21,68.79,0,rain,61.0,37.5,0.0,12.4,9.1,99.5,0
05/28/2009,Thursday,MQ 4498,ORD,950,1055,0.0,0.0,78.21,68.79,0,rain,61.0,37.5,0.0,12.4,9.1,99.5,0
05/28/2009,Thursday,OO 6557,ORD,1155,1261,0.0,0.0,78.21,82.11,0,rain,61.0,37.5,0.0,12.4,9.1,99.5,0
05/28/2009,Thursday,MQ 3906,ORD,1170,1280,0.0,0.0,78.21,68.79,2,rain,61.0,37.5,0.0,12.4,9.1,99.5,0
05/28/2011,Saturday,B6 664,MCO,765,923,0.0,0.0,81.61,73.34,2,rain,63.8,8.33,0.0,13.5,9.8,88.1,0
05/28/2011,Saturday,B6 660,MCO,1040,1199,0.0,0.0,81.61,73.34,2,rain,63.8,8.33,0.0,13.5,9.8,88.1,2
05/28/2011,Saturday,B6 22,JFK,-75,1,0.0,0.0,77.51,73.34,0,rain,63.8,8.33,0.0,13.5,9.8,88.1,0
05/28/2011,Saturday,B6 42,JFK,620,690,0.0,0.0,77.51,73.34,0,rain,63.8,8.33,0.0,13.5,9.8,88.1,0
05/28/2011,Saturday,B6 12,JFK,1019,1114,18.0,0.0,77.51,73.34,1,rain,63.8,8.33,0.0,13.5,9.8,88.1,0
05/28/2011,Saturday,YV 3800,ORD,481,579,0.0,0.0,74.4,83.73,0,rain,63.8,8.33,0.0,13.5,9.8,88.1,0
05/28/2011,Saturday,OO 6717,ORD,590,692,0.0,0.0,74.4,79.34,1,rain,63.8,8.33,0.0,13.5,9.8,88.1,0
05/28/2011,Saturday,MQ 4170,ORD,665,770,16.0,0.0,74.4,68.79,1,rain,63.8,8.33,0.0,13.5,9.8,88.1,1
05/28/2011,Saturday,MQ 4249,ORD,870,970,0.0,0.0,74.4,68.79,2,rain,63.8,8.33,0.0,13.5,9.8,88.1,1
05/28/2011,Saturday,MQ 4332,ORD,1085,1185,0.0,0.0,74.4,68.79,1,rain,63.8,8.33,0.0,13.5,9.8,88.1,2
05/28/2013,Tuesday,B6 664,MCO,735,898,0.0,0.0,79.46,74.44,0,rain,43.0,16.67,0.0,14.5,9.7,94.4,0
05/28/2013,Tuesday,B6 42,JFK,570,642,0.0,0.0,77.31,74.44,0,rain,43.0,16.67,0.0,14.5,9.7,94.4,0
05/28/2013,Tuesday,B6 24,JFK,1020,1107,4.0,0.0,77.31,74.44,1,rain,43.0,16.67,0.0,14.5,9.7,94.4,0
05/28/2013,Tuesday,B6 22,JFK,1365,1437,0.0,0.0,77.31,74.44,0,rain,43.0,16.67,0.0,14.5,9.7,94.4,1
05/28/2013,Tuesday,YV 3790,ORD,-90,15,0.0,0.0,70.37,77.39,1,rain,43.0,16.67,0.0,14.5,9.7,94.4,0
05/28/2013,Tuesday,OO 6360,ORD,486,590,0.0,0.0,70.37,79.66,0,rain,43.0,16.67,0.0,14.5,9.7,94.4,1
05/28/2013,Tuesday,MQ 4198,ORD,565,665,0.0,0.0,70.37,68.79,0,rain,43.0,16.67,0.0,14.5,9.7,94.4,0
05/28/2013,Tuesday,MQ 4118,ORD,715,820,0.0,0.0,70.37,68.79,2,rain,43.0,16.67,0.0,14.5,9.7,94.4,0
05/28/2013,Tuesday,MQ 4046,ORD,870,975,0.0,0.0,70.37,68.79,2,rain,43.0,16.67,0.0,14.5,9.7,94.4,2
05/28/2013,Tuesday,MQ 4392,ORD,1035,1140,0.0,0.0,70.37,68.79,2,rain,43.0,16.67,0.0,14.5,9.7,94.4,2
05/28/2013,Tuesday,MQ 3906,ORD,1215,1320,0.0,222.0,70.37,68.79,1,rain,43.0,16.67,0.0,14.5,9.7,94.4,2
05/29/2009,Friday,B6 660,MCO,775,935,42.0,0.0,81.88,77.45,1,rain,52.8,41.67,0.0,11.3,9.6,89.5,0
05/29/2009,Friday,B6 656,JFK,479,561,0.0,0.0,78.98,77.45,0,rain,52.8,41.67,0.0,11.3,9.6,89.5,0
05/29/2009,Friday,OH 6759,JFK,495,584,0.0,0.0,78.98,75.28,0,rain,52.8,41.67,0.0,11.3,9.6,89.5,0
05/29/2009,Friday,B6 42,JFK,622,694,0.0,0.0,78.98,77.45,0,rain,52.8,41.67,0.0,11.3,9.6,89.5,0
05/29/2009,Friday,OH 6509,JFK,899,987,0.0,0.0,78.98,75.28,1,rain,52.8,41.67,0.0,11.3,9.6,89.5,0
05/29/2009,Friday,B6 12,JFK,912,995,0.0,0.0,78.98,77.45,1,rain,52.8,41.67,0.0,11.3,9.6,89.5,1
05/29/2009,Friday,OH 6366,JFK,1150,1259,0.0,0.0,78.98,75.28,1,rain,52.8,41.67,0.0,11.3,9.6,89.5,1
05/29/2009,Friday,B6 72,JFK,1235,1333,0.0,0.0,78.98,77.45,0,rain,52.8,41.67,0.0,11.3,9.6,89.5,1
05/29/2009,Friday,B6 22,JFK,1355,1433,0.0,0.0,78.98,77.45,1,rain,52.8,41.67,0.0,11.3,9.6,89.5,0
05/29/2009,Friday,YV 7183,ORD,-101,5,0.0,0.0,78.21,79.13,0,rain,52.8,41.67,0.0,11.3,9.6,89.5,0
05/29/2009,Friday,OO 6752,ORD,461,566,0.0,0.0,78.21,82.11,0,rain,52.8,41.67,0.0,11.3,9.6,89.5,0
05/29/2009,Friday,MQ 4094,ORD,580,685,0.0,0.0,78.21,68.79,0,rain,52.8,41.67,0.0,11.3,9.6,89.5,0
05/29/2009,Friday,MQ 4498,ORD,950,1055,0.0,0.0,78.21,68.79,0,rain,52.8,41.67,0.0,11.3,9.6,89.5,0
05/29/2009,Friday,OO 6557,ORD,1155,1261,0.0,0.0,78.21,82.11,0,rain,52.8,41.67,0.0,11.3,9.6,89.5,0
05/29/2009,Friday,MQ 3906,ORD,1170,1280,0.0,0.0,78.21,68.79,2,rain,52.8,41.67,0.0,11.3,9.6,89.5,0
05/29/2011,Sunday,B6 664,MCO,765,923,0.0,0.0,81.61,73.34,2,rain,64.6,4.17,0.0,12.6,9.9,81.3,0
05/29/2011,Sunday,B6 660,MCO,1040,1199,0.0,0.0,81.61,73.34,0,rain,64.6,4.17,0.0,12.6,9.9,81.3,2
05/29/2011,Sunday,B6 22,JFK,-75,1,0.0,0.0,77.51,73.34,0,rain,64.6,4.17,0.0,12.6,9.9,81.3,0
05/29/2011,Sunday,B6 42,JFK,620,690,0.0,0.0,77.51,73.34,0,rain,64.6,4.17,0.0,12.6,9.9,81.3,0
05/29/2011,Sunday,B6 658,JFK,780,855,0.0,0.0,77.51,73.34,0,rain,64.6,4.17,0.0,12.6,9.9,81.3,0
05/29/2011,Sunday,B6 12,JFK,1019,1114,0.0,0.0,77.51,73.34,0,rain,64.6,4.17,0.0,12.6,9.9,81.3,0
05/29/2011,Sunday,OO 6583,ORD,589,691,0.0,53.0,74.4,79.34,1,rain,64.6,4.17,0.0,12.6,9.9,81.3,0
05/29/2011,Sunday,MQ 4170,ORD,665,770,0.0,0.0,74.4,68.79,2,rain,64.6,4.17,0.0,12.6,9.9,81.3,1
05/29/2011,Sunday,MQ 4249,ORD,870,970,0.0,0.0,74.4,68.79,2,rain,64.6,4.17,0.0,12.6,9.9,81.3,2
05/29/2011,Sunday,MQ 4332,ORD,1085,1185,0.0,0.0,74.4,68.79,2,rain,64.6,4.17,0.0,12.6,9.9,81.3,2
05/29/2011,Sunday,YV 3732,ORD,1155,1259,0.0,0.0,74.4,83.73,1,rain,64.6,4.17,0.0,12.6,9.9,81.3,2
05/29/2011,Sunday,MQ 3906,ORD,1185,1285,0.0,433.0,74.4,68.79,1,rain,64.6,4.17,0.0,12.6,9.9,81.3,1
05/29/2012,Tuesday,B6 664,MCO,751,915,0.0,0.0,83.81,79.13,1,rain,69.4,20.83,0.0,14.6,9.3,79.7,0
05/29/2012,Tuesday,B6 660,MCO,1205,1365,0.0,0.0,83.81,79.13,1,rain,69.4,20.83,0.0,14.6,9.3,79.7,1
05/29/2012,Tuesday,B6 42,JFK,565,639,5.0,0.0,81.38,79.13,1,rain,69.4,20.83,0.0,14.6,9.3,79.7,0
05/29/2012,Tuesday,B6 658,JFK,708,776,0.0,0.0,81.38,79.13,1,rain,69.4,20.83,0.0,14.6,9.3,79.7,1
05/29/2012,Tuesday,B6 24,JFK,1019,1107,0.0,0.0,81.38,79.13,1,rain,69.4,20.83,0.0,14.6,9.3,79.7,1
05/29/2012,Tuesday,B6 22,JFK,1366,1439,4.0,0.0,81.38,79.13,1,rain,69.4,20.83,0.0,14.6,9.3,79.7,1
05/29/2012,Tuesday,YV 3751,ORD,593,698,0.0,0.0,76.58,85.0,1,rain,69.4,20.83,0.0,14.6,9.3,79.7,0
05/29/2012,Tuesday,MQ 4170,ORD,680,785,0.0,0.0,76.58,68.79,2,rain,69.4,20.83,0.0,14.6,9.3,79.7,1
05/29/2012,Tuesday,MQ 4046,ORD,870,975,0.0,0.0,76.58,68.79,1,rain,69.4,20.83,0.0,14.6,9.3,79.7,2
05/29/2012,Tuesday,MQ 4332,ORD,1035,1135,0.0,0.0,76.58,68.79,2,rain,69.4,20.83,0.0,14.6,9.3,79.7,1
05/29/2012,Tuesday,MQ 3906,ORD,1195,1300,0.0,0.0,76.58,68.79,2,rain,69.4,20.83,0.0,14.6,9.3,79.7,2
05/29/2012,Tuesday,YV 3786,ORD,1213,1320,0.0,0.0,76.58,85.0,1,rain,69.4,20.83,0.0,14.6,9.3,79.7,2
05/29/2013,Wednesday,B6 664,MCO,735,898,30.0,0.0,79.46,74.44,1,rain,58.9,45.83,0.0,16.7,8.6,87.4,0
05/29/2013,Wednesday,B6 42,JFK,570,642,0.0,0.0,77.31,74.44,0,rain,58.9,45.83,0.0,16.7,8.6,87.4,0
05/29/2013,Wednesday,B6 24,JFK,1020,1107,0.0,0.0,77.31,74.44,2,rain,58.9,45.83,0.0,16.7,8.6,87.4,0
05/29/2013,Wednesday,B6 22,JFK,1365,1437,1.0,0.0,77.31,74.44,1,rain,58.9,45.83,0.0,16.7,8.6,87.4,2
05/29/2013,Wednesday,YV 3790,ORD,-90,15,0.0,0.0,70.37,77.39,0,rain,58.9,45.83,0.0,16.7,8.6,87.4,0
05/29/2013,Wednesday,OO 6360,ORD,486,590,0.0,0.0,70.37,79.66,1,rain,58.9,45.83,0.0,16.7,8.6,87.4,0
05/29/2013,Wednesday,MQ 4198,ORD,565,665,0.0,0.0,70.37,68.79,0,rain,58.9,45.83,0.0,16.7,8.6,87.4,1
05/29/2013,Wednesday,MQ 4118,ORD,715,820,0.0,0.0,70.37,68.79,1,rain,58.9,45.83,0.0,16.7,8.6,87.4,0
05/29/2013,Wednesday,MQ 4046,ORD,870,975,0.0,0.0,70.37,68.79,0,rain,58.9,45.83,0.0,16.7,8.6,87.4,1
05/29/2013,Wednesday,OO 6321,ORD,891,996,0.0,0.0,70.37,79.66,2,rain,58.9,45.83,0.0,16.7,8.6,87.4,0
05/29/2013,Wednesday,MQ 4392,ORD,1035,1140,0.0,0.0,70.37,68.79,1,rain,58.9,45.83,0.0,16.7,8.6,87.4,2
05/29/2013,Wednesday,MQ 3906,ORD,1215,1320,0.0,0.0,70.37,68.79,1,rain,58.9,45.83,0.0,16.7,8.6,87.4,1
05/30/2010,Sunday,B6 660,MCO,790,950,0.0,0.0,81.01,75.68,0,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,0
05/30/2010,Sunday,B6 22,JFK,-80,1,0.0,0.0,74.74,75.68,0,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,0
05/30/2010,Sunday,OH 6267,JFK,520,614,0.0,0.0,74.74,75.28,0,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,0
05/30/2010,Sunday,B6 42,JFK,599,684,0.0,0.0,74.74,75.68,0,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,0
05/30/2010,Sunday,B6 656,JFK,734,813,0.0,0.0,74.74,75.68,0,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,0
05/30/2010,Sunday,OH 6282,JFK,775,862,0.0,0.0,74.74,75.28,0,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,0
05/30/2010,Sunday,OH 6517,JFK,935,1041,0.0,0.0,74.74,75.28,0,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,0
05/30/2010,Sunday,B6 12,JFK,1030,1131,0.0,0.0,74.74,75.68,1,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,0
05/30/2010,Sunday,OH 6626,JFK,1230,1336,0.0,0.0,74.74,75.28,1,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,1
05/30/2010,Sunday,MQ 4094,ORD,575,675,0.0,0.0,77.53,68.79,2,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,0
05/30/2010,Sunday,MQ 4170,ORD,665,770,0.0,0.0,77.53,68.79,1,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,2
05/30/2010,Sunday,MQ 3966,ORD,780,885,0.0,0.0,77.53,68.79,0,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,1
05/30/2010,Sunday,MQ 4332,ORD,960,1060,0.0,0.0,77.53,68.79,2,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,0
05/30/2010,Sunday,YV 7241,ORD,1151,1254,19.0,0.0,77.53,83.32,1,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,2
05/30/2010,Sunday,MQ 3906,ORD,1165,1270,26.0,0.0,77.53,68.79,1,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,1
05/30/2010,Sunday,OO 5912,ORD,1323,1425,0.0,0.0,77.53,79.05,2,partly_cloudy_day,56.8,0.0,0.0,13.8,9.9,57.5,1
05/30/2011,Monday,B6 664,MCO,765,923,0.0,0.0,81.61,73.34,0,rain,66.4,16.67,0.0,12.4,9.1,86.2,0
05/30/2011,Monday,B6 660,MCO,1040,1199,0.0,0.0,81.61,73.34,2,rain,66.4,16.67,0.0,12.4,9.1,86.2,0
05/30/2011,Monday,B6 22,JFK,-75,1,0.0,0.0,77.51,73.34,0,rain,66.4,16.67,0.0,12.4,9.1,86.2,0
05/30/2011,Monday,B6 42,JFK,620,690,0.0,0.0,77.51,73.34,1,rain,66.4,16.67,0.0,12.4,9.1,86.2,0
05/30/2011,Monday,B6 658,JFK,780,855,9.0,0.0,77.51,73.34,1,rain,66.4,16.67,0.0,12.4,9.1,86.2,1
05/30/2011,Monday,B6 12,JFK,1019,1114,15.0,0.0,77.51,73.34,1,rain,66.4,16.67,0.0,12.4,9.1,86.2,1
05/30/2011,Monday,MQ 4094,ORD,560,660,23.0,0.0,74.4,68.79,1,rain,66.4,16.67,0.0,12.4,9.1,86.2,0
05/30/2011,Monday,MQ 4170,ORD,665,770,0.0,0.0,74.4,68.79,1,rain,66.4,16.67,0.0,12.4,9.1,86.2,1
05/30/2011,Monday,MQ 4249,ORD,870,970,0.0,0.0,74.4,68.79,1,rain,66.4,16.67,0.0,12.4,9.1,86.2,1
05/30/2011,Monday,MQ 4332,ORD,1085,1185,8.0,0.0,74.4,68.79,1,rain,66.4,16.67,0.0,12.4,9.1,86.2,1
05/30/2011,Monday,YV 3732,ORD,1148,1252,0.0,0.0,74.4,83.73,2,rain,66.4,16.67,0.0,12.4,9.1,86.2,1
05/30/2011,Monday,MQ 3906,ORD,1185,1285,0.0,0.0,74.4,68.79,2,rain,66.4,16.67,0.0,12.4,9.1,86.2,2
05/30/2013,Thursday,B6 664,MCO,735,898,0.0,0.0,79.46,74.44,0,rain,62.2,4.17,0.0,9.0,9.2,60.0,0
05/30/2013,Thursday,B6 42,JFK,570,642,0.0,0.0,77.31,74.44,0,rain,62.2,4.17,0.0,9.0,9.2,60.0,0
05/30/2013,Thursday,B6 658,JFK,765,834,0.0,0.0,77.31,74.44,0,rain,62.2,4.17,0.0,9.0,9.2,60.0,0
05/30/2013,Thursday,B6 24,JFK,1020,1107,0.0,0.0,77.31,74.44,1,rain,62.2,4.17,0.0,9.0,9.2,60.0,0
05/30/2013,Thursday,B6 22,JFK,1365,1437,0.0,0.0,77.31,74.44,2,rain,62.2,4.17,0.0,9.0,9.2,60.0,1
05/30/2013,Thursday,YV 3790,ORD,-90,15,0.0,0.0,70.37,77.39,2,rain,62.2,4.17,0.0,9.0,9.2,60.0,0
05/30/2013,Thursday,OO 6360,ORD,486,590,7.0,0.0,70.37,79.66,1,rain,62.2,4.17,0.0,9.0,9.2,60.0,2
05/30/2013,Thursday,MQ 4198,ORD,565,665,0.0,0.0,70.37,68.79,2,rain,62.2,4.17,0.0,9.0,9.2,60.0,1
05/30/2013,Thursday,MQ 4118,ORD,715,820,0.0,0.0,70.37,68.79,0,rain,62.2,4.17,0.0,9.0,9.2,60.0,2
05/30/2013,Thursday,MQ 4046,ORD,870,975,0.0,0.0,70.37,68.79,1,rain,62.2,4.17,0.0,9.0,9.2,60.0,0
05/30/2013,Thursday,MQ 4392,ORD,1035,1140,0.0,123.0,70.37,68.79,1,rain,62.2,4.17,0.0,9.0,9.2,60.0,1
05/30/2013,Thursday,MQ 3906,ORD,1215,1320,0.0,0.0,70.37,68.79,1,rain,62.2,4.17,0.0,9.0,9.2,60.0,1
05/31/2009,Sunday,B6 660,MCO,775,935,0.0,0.0,81.88,77.45,2,rain,42.0,16.67,0.0,24.0,9.6,63.3,0
05/31/2009,Sunday,B6 656,JFK,479,561,9.0,0.0,78.98,77.45,1,rain,42.0,16.67,0.0,24.0,9.6,63.3,0
05/31/2009,Sunday,OH 6759,JFK,495,584,0.0,0.0,78.98,75.28,0,rain,42.0,16.67,0.0,24.0,9.6,63.3,1
05/31/2009,Sunday,B6 42,JFK,622,694,0.0,0.0,78.98,77.45,0,rain,42.0,16.67,0.0,24.0,9.6,63.3,0
05/31/2009,Sunday,OH 6509,JFK,899,987,0.0,0.0,78.98,75.28,0,rain,42.0,16.67,0.0,24.0,9.6,63.3,0
05/31/2009,Sunday,B6 12,JFK,912,995,0.0,0.0,78.98,77.45,0,rain,42.0,16.67,0.0,24.0,9.6,63.3,0
05/31/2009,Sunday,OH 6366,JFK,1150,1259,0.0,0.0,78.98,75.28,1,rain,42.0,16.67,0.0,24.0,9.6,63.3,0
